item_id,Model,CPU,GPU,RAM,Storage,price,bench,cpu_bench,gpu_bench,value
LPLEN03469OB,Legion Pro 5i,Intel i7-13700HX,GeForce RTX 4060,16.0,512GB,1349.1,62.615121094638184,34110.0,46.3,464.12512856451104
LPASU00809OB,ROG Strix G16,Intel i9-13980HX,GeForce RTX 4060,16.0,1TB,1619.1,75.12255312533922,47994.0,46.3,463.9772288638085
LPACE00816,Nitro,Intel i5-11400H,NVIDIA GeForce RTX 3050,8.0,512GB,715.88,33.1926775456855,15822.0,27.5,463.66259073707175
LPMSI00496OB,GF63 11UC-692,Intel i5-11400H,NVIDIA RTX3050,8.0,512GB,719.1,33.1926775456855,15822.0,27.5,461.58639334842854
LPLEN03430OB,IdeaPad Slim 3,AMD Ryzen 7 7730U,,8.0,512GB,569.89,26.048551020174177,18824.0,13.2,457.080331646005
LPLEN03434OB,,AMD Ryzen 7 7745HX,GeForce RTX 4060,16.0,512GB,1349.1,61.53319759500753,32909.0,46.3,456.1055340227376
LPHEW02087OB,Victus 15-fb0000ca,AMD Ryzen 5 5600H,GeForce RTX 3050 Ti,16.0,512GB,764.1,34.81975436366108,17093.0,28.2,455.6963010556351
LPASU00720OB,G17,AMD Ryzen 9 7945HX,NVIDIA RTX 4060,16.0,1TB,1799.1,81.8870523415978,55503.0,46.3,455.15564638762606
LPLEN03097OB,IdeaPad 3,AMD Ryzen 5 5625U,AMD Radeon ,12.0,512GB,474.89,21.572030281141828,15078.0,11.6,454.2532013969935
LPHEW02058,Victus 15-fa1000ca,Intel i5-13500H,GeForce RTX 4050,16.0,512GB,1099.0,49.83669634118504,23289.0,41.9,453.4731241236127
LPHEW01653OB,15-ef1013dx,AMD Ryzen 7 4700U,AMD Radeon ,8.0,512GB,445.43999923706,20.101839480644557,13446.0,11.6,451.28052072275847
LPHEW02095,Victus 15-fb1010ca,AMD Ryzen 5 7535HS,GeForce RTX 2050,8.0,512GB,699.0,31.21676990730752,18445.0,21.2,446.5918441674895
LPACE00877,Nitro 5,Intel i7-11800H,NVIDIA GeForce RTX3060,16.0,512GB,1067.8800048828,47.621005669710655,20753.0,42.0,445.93966973786604
LPACE00953,Nitro Gaming Notebook ,AMD Ryzen R5-7535HS,GeForce RTX 3050,8.0,512GB,799.0,35.55561288251413,18445.0,27.5,445.0014127974234
LPMSI00541OB,Thin GF63,Intel i7-12650H,GeForce RTX 3050,16.0,512GB,899.1,39.91213415163472,23281.0,27.5,443.9120693096955
LPACE00967,Nitro 5,Intel i9-12900H,GeForce RTX 4060,16.0,1TB,1299.0,57.58296067087729,28524.0,46.3,443.2868411922809
LPHEW02035OB,Omen 16-wd0010ca,Intel i7-13620H,GeForce RTX 4060,16.0,1TB,1259.1,55.74972643128664,26489.0,46.3,442.77441371842303
LPGIG00124OB,AERO 16 XE5,Intel Core i7-12700H,NVIDIA GeForce RTX 3070 Ti,32.0,2 TB,1349.89,59.75453191942719,26424.0,52.2,442.66223114051655
LPLEN03053,IdeaPad 5,AMD Ryzen 7 5825U,Integrated Radeon,8.0,512GB,581.88000488281,25.718839112709713,18458.0,13.2,441.9955815097901
LPASU00688OB,TUF Gaming F15,Intel Core i9-13900H,GeForce RTX 4050,16.0,512GB,1259.1,55.60034875636981,29687.0,41.9,441.5880291983942
LPMSI00560OB,Thin GF63,Intel i5-12450H,GeForce RTX 4060,16.0,512GB,1079.1,47.612328452799,17456.0,46.3,441.2225785636085
LPMSI00559,Thin GF63,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1199.0,52.85979255383858,23281.0,46.3,440.865659331431
LPASU00719,G713PU-DS91-CA,AMD Ryzen 9 7945HX,RTX 4050,16.0,1TB,1799.0,78.85674931129476,55503.0,41.9,438.3365720472193
LPACE00896OB,A715,AMD Ryzen 7 5700U,RTX3050,16.0,512GB,764.1,33.22150481628348,15854.0,27.5,434.7795421578782
LPASU00715OB,TUF F15,Intel i9-13900H,GeForce RTX 4060,16.0,1TB,1349.1,58.630651786672836,29687.0,46.3,434.5908515801115
LPLEN03430,IdeaPad Slim 3,AMD Ryzen 7 7730U,,8.0,512GB,599.88,26.048551020174177,18824.0,13.2,434.22936287547805
LPMSI00572,Thin GF63,Intel i5-12450H,GeForce RTX 2050,8.0,512GB,699.0,30.325827075388524,17456.0,21.2,433.8458809068458
LPACE00968,Nitro 5,Intel i5-12450H,GeForce RTX 4060,16.0,512GB,1099.0,47.612328452799,17456.0,46.3,433.23319793265694
LPASU00716OB,FX507ZC4-DS71-CA,Intel i7-12700H,NVIDIA RTX 3050,16.0,512GB,989.1,42.74351263568063,26424.0,27.5,432.14551244242875
LPMSI00564OB,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4060,32.0,1TB,1259.1,53.745330272520455,24264.0,46.3,426.85513678437337
LPLEN03438OB,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,512GB,1529.1,65.25220585947034,32909.0,51.7,426.73602680969424
LPASU00808OB,TUF Gaming F15,Intel i7-11800H,GeForce RTX 3050 Ti,16.0,1TB,899.1,38.116873438305696,20753.0,28.2,423.94476074191635
LPACE00956OB,Nitro 5,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1259.1,52.85979255383858,23281.0,46.3,419.82203600856633
LPMSI00539OB,Katana 15,Intel i7-12650H,GeForce RTX 4060,16.0,1TB,1259.1,52.85979255383858,23281.0,46.3,419.82203600856633
LPLEN03469,Legion Pro 5i,Intel i7-13700HX,GeForce RTX 4060,16.0,512GB,1499.0,62.615121094638184,34110.0,46.3,417.71261570805996
LPASU00809,G614JV-DB91-CA,Intel i9-13980HX,GeForce RTX 4060,16.0,1TB,1799.0,75.12255312533922,47994.0,46.3,417.5795059774276
LPASU00787,FX506HCB-DB59-CA,Intel i5-11400H,GeForce RTX 3050,8.0,512GB,799.0,33.1926775456855,15822.0,27.5,415.4277540135857
LPMSI00496,GF63,Intel i5-11400H,RTX3050,8.0,512GB,799.0,33.1926775456855,15822.0,27.5,415.4277540135857
LPASU00686OB,TUF Gaming Notebook,AMD Ryzen 7 7735HS,AMD Radeon RX 7600S,16.0,1TB,1349.1,55.53596388133588,24264.0,48.9,411.6519448620257
LPASU00666OB,Vivobook 16,AMD Ryzen 5 5600H,AMD Radeon ,8.0,512GB,569.05,23.38724747660874,17093.0,11.6,410.9875665865696
LPLEN03414OB,IdeaPad,Intel i3-1215U,Intel HD ,4.0,128GB,312.55,12.830763522126642,11032.0,4.2,410.5187497080993
LPLEN03434,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4060,16.0,512GB,1499.0,61.53319759500753,32909.0,46.3,410.4949806204638
LPHEW02087,Victus 15-fb0000ca,AMD Ryzen 5 5600H,GeForce RTX 3050 Ti,16.0,512GB,849.0,34.81975436366108,17093.0,28.2,410.1266709500716
LPASU00720,G713PV-DS91-CA,AMD Ryzen 9 7945HX,NVIDIA RTX 4060,16.0,1TB,1999.0,81.8870523415978,55503.0,46.3,409.64008174886345
LPACE00969,Nitro 5,Intel i5-11400H,GeForce GTX 1650,8.0,512GB,699.0,28.57835247681497,15822.0,20.8,408.8462443035046
LPLEN03433OB,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,1TB,1619.1,65.25220585947034,32909.0,51.7,403.0152915784716
LPCNO00060OB,ZenBook,AMD Ryzen 7 5700U,GeForce MX450,8.0,256GB,569.89,22.95979682730276,15854.0,12.6,402.88120211449154
LPLEN03565OB,,Ryzen 7 7745HX,GeForce RTX 4060,16.0,1TB,1529.1,61.53319759500753,32909.0,46.3,402.4144764567885
LPASU00785OB,FX706HF-DB51-CA,Intel i5-11400H,GeForce RTX 2050,8.0,512GB,719.1,28.85383457047888,15822.0,21.2,401.2492639476968
LPMSI00541,Thin GF63,Intel i7-12650H,GeForce RTX 3050,16.0,512GB,999.0,39.91213415163472,23281.0,27.5,399.52086237872595
LPHEW02035,Omen 16-wd0010ca,Intel i7-13620H,GeForce RTX 4060,16.0,1TB,1399.0,55.74972643128664,26489.0,46.3,398.4969723465807
LPASU00688,TUF Gaming F15,Intel Core i9-13900H,GeForce RTX 4050,16.0,512GB,1399.0,55.60034875636981,29687.0,41.9,397.4292262785547
LPMSI00560,Thin GF63,Intel i5-12450H,GeForce RTX 4060,16.0,512GB,1199.0,47.612328452799,17456.0,46.3,397.10032070724765
LPGIG00152OB,AORUS 15,Intel Core i7-13700H,GeForce RTX 4060,16.0,1TB,1439.1,57.01182037215471,27890.0,46.3,396.16302113928646
LPCNO00053OB,15Z-EF2000,AMD Ryzen 5 5500U,AMD Radeon Vega 7,8.0,256GB,501.49000038147,19.82978211437607,13144.0,11.6,395.41729843650097
LPMSI00562OB,Modern 15,AMD Ryzen 7 7730U,AMD Radeon ,16.0,512GB,664.05,26.048551020174177,18824.0,13.2,392.2679168763524
LPACE00896,A715,AMD Ryzen 7 5700U,RTX3050,16.0,512GB,849.0,33.22150481628348,15854.0,27.5,391.3015879420904
LPASU00715,TUF F15,Intel i9-13900H,GeForce RTX 4060,16.0,1TB,1499.0,58.630651786672836,29687.0,46.3,391.1317664221003
LPASU00666,Vivobook 16,AMD Ryzen 5 5600H,AMD Radeon ,8.0,512GB,599.0,23.38724747660874,17093.0,11.6,390.438188257241
LPASU00573OB,Vivobook 15,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,508.14,19.82978211437607,13144.0,11.6,390.24249447742886
LPLEN03414,IdeaPad,Intel i3-1215U,Intel HD ,4.0,128GB,329.0,12.830763522126642,11032.0,4.2,389.9928122226943
LPHEW01811OB,Pavilion 15-eh2010ca,AMD Ryzen 5 5625U,AMD Radeon ,8.0,512GB,553.74000610352,21.572030281141828,15078.0,11.6,389.5696544112256
LPASU00716,TUF F15,Intel i7-12700H,RTX 3050,16.0,512GB,1099.0,42.74351263568063,26424.0,27.5,388.93096119818586
LPLEN03442OB,IdeaPad Flex 5,AMD Ryzen 3 5300U,,4.0,128GB,360.05,13.986839814927732,9716.0,7.6,388.4693741126991
LPHEW01773OB,15-eg1010ca, Intel Core i5-1155G7,Intel Iris Xe ,8.0,512GB,427.39,16.559234457284195,10278.0,10.6,387.4502084111513
LPLEN03435OB,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4060,16.0,1TB,1619.1,62.615121094638184,34110.0,46.3,386.72794203346416
LPASU00627OB,TUF507RR-DS71-CA,AMD Ryzen 7 6800H,GeForce RTX 3070,16.0,512GB,1412.0600000763,54.36660932481797,23654.0,48.0,385.0162834573623
LPGIG00149OB,ASF-B3US754SH,Intel i9-13900HX,GeForce RTX 4070,16.0,1TB,1979.89,76.12369028373568,44977.0,51.7,384.48444248789417
LPMSI00564,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4060,32.0,1TB,1399.0,53.745330272520455,24264.0,46.3,384.16962310593607
LPLEN03438,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,512GB,1699.0,65.25220585947034,32909.0,51.7,384.0624241287248
LPHEW02100OB,15-fd0030ca,Intel i5-1340P,,16.0,512GB,664.05,25.501093455896886,20204.0,10.6,384.02369484070306
LPCNO00060,ZenBook,AMD Ryzen 7 5700U,GeForce MX450,8.0,256GB,599.88,22.95979682730276,15854.0,12.6,382.73982842073013
LPHEW02017OB,Pavilion,Intel i5-1240P,Intel Iris Xe,8.0,512GB,599.34000854492,22.903035693253422,17320.0,10.6,382.13760748022645
LPASU00556,G17,AMD Ryzen 7 4800H,NVIDIA GeForce RTX 3060,16.0,1TB,1196.88,45.729216036717844,18653.0,42.0,382.07018278121313
LPASU00808,TUF Gaming F15,Intel i7-11800H,GeForce RTX 3050 Ti,16.0,1TB,999.0,38.116873438305696,20753.0,28.2,381.5502846677247
LPHEW02072OB,ProBook 445 G9,AMD Ryzen 5 5625U,,8.0,256GB,569.05,21.572030281141828,15078.0,11.6,379.08848574188255
LPMSI00539,Katana 15,Intel i7-12650H,GeForce RTX 4060,16.0,1TB,1399.0,52.85979255383858,23281.0,46.3,377.83983240770965
LPACE00956,Nitro 5,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1399.0,52.85979255383858,23281.0,46.3,377.83983240770965
LPACE00940,Nitro,Intel i7-12700H,GeForce RTX 3060,16.0,512GB,1399.0,52.72973853099744,26424.0,42.0,376.91021108647203
LPCNO00053,15Z-EF2000,AMD Ryzen 5 5500U,AMD Radeon Vega 7,8.0,256GB,527.88,19.82978211437607,13144.0,11.6,375.6494300669862
LPMSI00562,Modern 15 Notebook,AMD Ryzen 7 7730U,AMD Radeon ,16.0,512GB,699.0,26.048551020174177,18824.0,13.2,372.6545210325347
LPLEN03086OB,Legion 5,Intel i7-12700H,GeForce RTX 3070,16.0,512GB,1529.89,56.86196993595611,26424.0,48.0,371.67358395672966
LPASU00573,Vivobook 15,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,534.88,19.82978211437607,13144.0,11.6,370.7332881090351
LPASU00686,TUF Gaming Notebook,AMD Ryzen 7 7735HS,AMD Radeon RX 7600S,16.0,1TB,1499.0,55.53596388133588,24264.0,48.9,370.48675037582314
LPMSI00540OB,Thin GF63,Intel i7-12650H,GeForce RTX 4050,16.0,512GB,1349.1,49.82948952353554,23281.0,41.9,369.3535655143099
LPLEN03442,IdeaPad Flex 5,AMD Ryzen 3 5300U,,4.0,128GB,379.0,13.986839814927732,9716.0,7.6,369.0459054070642
LPMSI00593OB,Katana 17,Intel i7-13620H,GeForce RTX 4070,16.0,1TB,1619.1,59.46873469574946,26489.0,51.7,367.295007694086
LPHEW02100,15-fd0030ca,Intel i5-1340P,,16.0,512GB,699.0,25.501093455896886,20204.0,10.6,364.82251009866786
LPASU00760OB,Vivobook 16X,Intel i9-13900H,Geforce RTX 4050,16.0,512GB,1529.1,55.60034875636981,29687.0,41.9,363.6148633599491
LPHEW02017,15-EG2002CA,Intel i5-1240P,Intel Iris Xe,8.0,512GB,630.88000488281,22.903035693253422,17320.0,10.6,363.03315235847117
LPLEN02719OB,T470,Intel Core i5-6300U,Intel HD  620,8.0,256 GB,262.69000019073,9.530331395979937,3240.0,9.6,362.79764700065846
LPLEN03433,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,1TB,1799.0,65.25220585947034,32909.0,51.7,362.71376242062445
LPLEN03565,Legion Pro 5 16ARX8,Ryzen 7 7745HX,GeForce RTX 4060,16.0,1TB,1699.0,61.53319759500753,32909.0,46.3,362.1730288111096
LPASU00785,TUF Gaming Notebook,Intel i5-11400H,GeForce RTX 2050,8.0,512GB,799.0,28.85383457047888,15822.0,21.2,361.12433755292716
LPASU00625OB,G15,AMD Ryzen 9 6900HX,GeForce RTX 3070 Ti,16.0,1TB,1619.89,58.36992207851769,24887.0,52.2,360.3326280088011
LPMSI00445OB,Modern 15,Intel Core i5-1155G7,Intel Iris Xe,8.0,256GB,459.69000305176,16.559234457284195,10278.0,10.6,360.22611645569464
LPHEW02072,ProBook 445 G9,AMD Ryzen 5 5625U,,8.0,256GB,599.0,21.572030281141828,15078.0,11.6,360.1340614547884
LPLEN03001OB,82RG006WCC (Open Box),AMD Ryzen 7 6800H,GeForce RTX 3060,16.0,1TB,1397.5899969482,50.2343779198593,23654.0,42.0,359.4357288586201
LPGIG00157OB,AERO 14 OLED,Intel i5-12500H,RTX 4050,16.0,1TB,1349.1,48.24398964064633,21521.0,41.9,357.60128708506664
LPLEN03000OB,IdeaPad Flex 5,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,554.69000305176,19.82978211437607,13144.0,11.6,357.4930502673164
LPGIG00152,AORUS 15,Intel Core i7-13700H,GeForce RTX 4060,16.0,1TB,1599.0,57.01182037215471,27890.0,46.3,356.5467190253578
LPCNO00033OB,F415EA-UB51,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,455.89,16.210604653489806,9891.0,10.6,355.58149232248576
LPMSI00565OB,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4050,16.0,1TB,1439.1,50.71502724221742,24264.0,41.9,352.40794414715737
LPASU00658OB,ZenBook 14,AMD Ryzen 5 5600H,AMD Radeon Vega 7,8.0,512GB,664.05,23.38724747660874,17093.0,11.6,352.191062067747
LPACE00946OB,,Intel i5-1135G7,Intel Iris,8.0,512GB,462.53999389648,16.210604653489806,9891.0,10.6,350.4692538461412
LPMSI00536OB,Katana GF66,Intel i7-12650H,GeForce RTX 3050 Ti,16.0,512GB,1159.0899978638,40.39422781554657,23281.0,28.2,348.49949434464133
LPLEN03352OB,ThinkBook 15 G3,AMD Ryzen 5 5500U,AMD Radeon ,8.0,256GB,569.05,19.82978211437607,13144.0,11.6,348.471700454724
LPLEN03435,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4060,16.0,1TB,1799.0,62.615121094638184,34110.0,46.3,348.05514783011773
LPMSI00293OB,GF75 10UEK-003CA,Intel Core i7-10750H,RTX3060,16.0,512GB,1146.4900003815,39.74665653542962,12012.0,42.0,346.6812316043205
LPMSI00580OB,Pulse 17,Intel i9-13900H,GeForce RTX 4070,16.0,1TB,1799.1,62.34966005113564,29687.0,51.7,346.5602804242991
LPGIG00149,,Intel i9-13900HX,GeForce RTX 4070,16.0,1TB,2199.88,76.12369028373568,44977.0,51.7,346.03564868872706
LPACE00985OB,Swift 3 EVO,Intel i5-1240P,,16.0,512GB,664.05,22.903035693253422,17320.0,10.6,344.8992650139812
LPASU00685OB,VivoBook,Intel Core i3-1115G4,Intel UHD ,4.0,128GB,284.05,9.793998180129643,6132.0,6.2,344.7983869082782
LPACE00955,NH.QLZAA.005,Intel i5-12500H,GeForce RTX 4050,8.0,512GB,1399.99,48.24398964064633,21521.0,41.9,344.60238745024134
LPHEW01929OB,ProBook 440 G9,Intel Core i5-1235U,,8.0,256GB,569.05,19.503219467103484,13546.0,10.6,342.73296664798323
LPMSI00445,Modern 15 A11MU-863CA,Intel Core i5-1155G7,Intel Iris Xe,8.0,256GB,483.88,16.559234457284195,10278.0,10.6,342.2177907184466
LPACE00888OB,TravelMate P2,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,474.05,16.210604653489806,9891.0,10.6,341.9598070560026
LPCNO00048OB,VivoBook R,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,474.89,16.210604653489806,9891.0,10.6,341.35493805912535
LPHUA00040OB,MateBook D15,Intel i5-1135G7,Intel Iris Xe ,8.0,512GB,474.89,16.210604653489806,9891.0,10.6,341.35493805912535
LPLEN03000,IdeaPad Flex 5,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,583.88,19.82978211437607,13144.0,11.6,339.6208487082289
LPMSI00553OB,Vector GP68HX,Intel i9-12900HX,GeForce RTX 4080,32.0,1TB,2249.1,76.17004322452678,34937.0,64.9,338.66899303955705
LPLEN03437OB,Legion Pro 5,Intel i9-13900HX,GeForce RTX 4070,16.0,512GB,2249.1,76.12369028373568,44977.0,51.7,338.4628975311711
LPGIG00141OB,AORUS 17,Intel i7-12700H,GeForce RTX 3080 Ti,32.0,1TB,1799.1,60.78758977066686,26424.0,53.7,337.87777094473273
LPGIG00148OB,AORUS Gaming Notebook,Intel i7-13700H,GeForce RTX 4070,16.0,1TB,1799.1,60.73082863661752,27890.0,51.7,337.56227356243414
LPLEN03436OB,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4070,16.0,1TB,1979.1,66.33412935910098,34110.0,51.7,335.1732068066343
LPASU00658,ZenBook 14,AMD Ryzen 5 5600H,AMD Radeon Vega 7,8.0,512GB,699.0,23.38724747660874,17093.0,11.6,334.5815089643596
LPACE00946,,Intel i5-1135G7,Intel Iris,8.0,512GB,486.88,16.210604653489806,9891.0,10.6,332.9486660674048
LPASU00717OB,G614JJ-DS71-CA,Intel i7-13650HX,RTX 3050,16.0,1TB,1439.1,47.90359407272007,32152.0,27.5,332.8718926601353
LPMSI00540,Thin GF63,Intel i7-12650H,GeForce RTX 4050,16.0,512GB,1499.0,49.82948952353554,23281.0,41.9,332.41820896287885
LPACE00960,PH16-71-72YG,Intel i7-13700HX,GeForce RTX 4070,16.0,1TB,1999.0,66.33412935910098,34110.0,51.7,331.836565078044
LPASU00583OB,TUF Gaming Notebook,Ryzen 5 4600H,GeForce GTX 1650,8.0,512GB,827.89000091553,27.409947165390356,14525.0,20.8,331.0819932005316
LPLEN03352,ThinkBook 15 G3,AMD Ryzen 5 5500U,AMD Radeon ,8.0,256GB,599.0,19.82978211437607,13144.0,11.6,331.04811543198775
LPMSI00593,Katana 17,Intel i7-13620H,GeForce RTX 4070,16.0,1TB,1799.0,59.46873469574946,26489.0,51.7,330.5655069246774
LPGIG00153,G5 MF,Intel i5-12450H,GeForce RTX 4050,8.0,512GB,1349.0,44.58202542249596,17456.0,41.9,330.48202685319467
LPACE00981OB,Aspire 5,AMD Ryzen 3 5300U,,8.0,256GB,426.55,13.986839814927732,9716.0,7.6,327.9062200194052
LPHEW01733,16-c0010ca,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3050 Ti,16.0,1TB,1172.88,38.456494720038215,21130.0,28.2,327.8808976198606
LPACE00985,Swift 3 EVO,Intel i5-1240P,,16.0,512GB,699.0,22.903035693253422,17320.0,10.6,327.65430176328215
LPASU00685,VivoBook F415EA-AS31,Intel Core i3-1115G4,Intel UHD ,4.0,128GB,299.0,9.793998180129643,6132.0,6.2,327.55846756286434
LPASU00760,Vivobook 16X,Intel i9-13900H,GeForce RTX 4050,16.0,512GB,1699.0,55.60034875636981,29687.0,41.9,327.25337702395416
LPHEW01929,ProBook 440 G9,Intel Core i5-1235U,,8.0,256GB,599.0,19.503219467103484,13546.0,10.6,325.596318315584
LPHEW01913OB,15-DY2067MS,Intel Core i5-1135G7,Intel Iris X ,12.0,256GB,498.64,16.210604653489806,9891.0,10.6,325.09635515581994
LPACE00888,TravelMate P2,Intel Core i5-1135G7,,8.0,256 GB,499.0,16.210604653489806,9891.0,10.6,324.86181670320246
LPLEN03130OB,,AMD Ryzen 5 5625U,AMD Radeon ,12.0,512GB,664.89,21.572030281141828,15078.0,11.6,324.4451004097193
LPHUA00040,MateBook D15,Intel i5-1135G7,Intel Iris Xe ,8.0,512GB,499.88,16.210604653489806,9891.0,10.6,324.2899226512324
LPHEW02028OB,15-fc0040ca,AMD Ryzen 7 7730U,AMD Radeon ,16.0,1TB,806.55,26.048551020174177,18824.0,13.2,322.96263120915233
LPASU00784OB,Vivobook 15,AMD Ryzen 7 7730U,,16.0,512GB,806.55,26.048551020174177,18824.0,13.2,322.96263120915233
LPLEN03390OB,ThinkPad T14 G3,Ryzen 5 Pro 6650U,AMD Radeon 660M,16.0,256GB,759.05,24.457467342618514,16752.0,13.6,322.2115452554972
LPLEN03431,IdeaPad Slim 5,Intel i5-1335U,Intel Iris Xe,8.0,512GB,699.99,22.550802480634285,16929.0,10.6,322.15892342225294
