item_id,Model,CPU,GPU,RAM,Storage,price,bench,cpu_bench,gpu_bench,value
LPASU00688OB,TUF Gaming F15,Intel Core i9-13900H,GeForce RTX 4050,16.0,512GB,1259.1,57.29086864934558,29687.0,41.9,455.01444404213794
LPASU00627OB,TUF507RR-DS71-CA,AMD Ryzen 7 6800H,GeForce RTX 3070,16.0,512GB,1412.0600000763,63.76588384843467,23654.0,48.0,451.58055496925846
LPHEW02087,Victus 15-fb0000ca,AMD Ryzen 5 5600H,GeForce RTX 3050 Ti,16.0,512GB,849.0,38.038331038021475,17093.0,28.2,448.0368791286393
LPHEW02035,Omen 16-wd0010ca,Intel i7-13620H,GeForce RTX 4060,16.0,1TB,1399.0,62.16922903281381,26489.0,46.3,444.38333833319376
LPMSI00564,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4060,32.0,1TB,1399.0,61.76834980106057,24264.0,46.3,441.5178684850648
LPMSI00539,Katana 15,Intel i7-12650H,GeForce RTX 4060,16.0,1TB,1399.0,61.5912422573242,23281.0,46.3,440.25191034541956
LPACE00956,Nitro 5,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1399.0,61.5912422573242,23281.0,46.3,440.25191034541956
LPACE00896,A715,AMD Ryzen 7 5700U,RTX3050,16.0,512GB,849.0,36.947331266287,15854.0,27.5,435.1864695675736
LPGIG00152OB,AORUS 15,Intel Core i7-13700H,GeForce RTX 4060,16.0,1TB,1439.1,62.421647820987424,27890.0,46.3,433.7547621498675
LPASU00686,TUF Gaming Notebook,AMD Ryzen 7 7735HS,AMD Radeon RX 7600S,16.0,1TB,1499.0,64.99149029692835,24264.0,48.9,433.56564574335124
LPLEN03433OB,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,1TB,1619.1,70.02013814159106,32909.0,51.7,432.46333235495683
LPASU00808OB,TUF Gaming F15,Intel i7-11800H,GeForce RTX 3050 Ti,16.0,1TB,899.1,38.6977548529504,20753.0,28.2,430.40545938105214
LPASU00625OB,G15,AMD Ryzen 9 6900HX,GeForce RTX 3070 Ti,16.0,1TB,1619.89,69.19464557272835,24887.0,52.2,427.1564462570195
LPMSI00541OB,Thin GF63,Intel i7-12650H,GeForce RTX 3050,16.0,512GB,899.1,38.28545713335725,23281.0,27.5,425.8197879363502
LPMSI00593OB,Katana 17,Intel i7-13620H,GeForce RTX 4070,16.0,1TB,1619.1,68.86344390884688,26489.0,51.7,425.31927557807967
LPLEN03469,Legion Pro 5i,Intel i7-13700HX,GeForce RTX 4060,16.0,512GB,1499.0,63.54230796548413,34110.0,46.3,423.89798509328966
LPHEW02095,Victus 15-fb1010ca,AMD Ryzen 5 7535HS,GeForce RTX 2050,8.0,512GB,699.0,29.604235524161226,18445.0,21.2,423.52268274908766
LPLEN03434,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4060,16.0,512GB,1499.0,63.32592326555799,32909.0,46.3,422.45445807577045
LPMSI00572,Thin GF63,Intel i5-12450H,GeForce RTX 2050,8.0,512GB,699.0,29.42604695777743,17456.0,21.2,420.9734900969589
LPLEN03086OB,Legion 5,Intel i7-12700H,GeForce RTX 3070,16.0,512GB,1529.89,64.2649559706623,26424.0,48.0,420.0625925436619
LPASU00715,TUF F15,Intel i9-13900H,GeForce RTX 4060,16.0,1TB,1499.0,62.74541410389105,29687.0,46.3,418.5818152360977
LPMSI00540OB,Thin GF63,Intel i7-12650H,GeForce RTX 4050,16.0,512GB,1349.1,56.13669680277873,23281.0,41.9,416.1047869155639
LPLEN03565OB,,Ryzen 7 7745HX,GeForce RTX 4060,16.0,1TB,1529.1,63.32592326555799,32909.0,46.3,414.1385342067752
LPGIG00157OB,AERO 14 OLED,Intel i5-12500H,RTX 4050,16.0,1TB,1349.1,55.81959682620089,21521.0,41.9,413.7543312297153
LPLEN03438,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,512GB,1699.0,70.02013814159106,32909.0,51.7,412.125592357805
LPACE00969,Nitro 5,Intel i5-11400H,GeForce GTX 1650,8.0,512GB,699.0,28.635780688200462,15822.0,20.8,409.66782100429845
LPASU00688,TUF Gaming F15,Intel Core i9-13900H,GeForce RTX 4050,16.0,512GB,1399.0,57.29086864934558,29687.0,41.9,409.5129996379241
LPGIG00153,G5 MF,Intel i5-12450H,GeForce RTX 4050,8.0,512GB,1349.0,55.08720398257081,17456.0,41.9,408.35584864767094
LPASU00809OB,ROG Strix G16,Intel i9-13980HX,GeForce RTX 4060,16.0,1TB,1619.1,66.04379437162433,47994.0,46.3,407.90435656614375
LPACE00940,Nitro,Intel i7-12700H,GeForce RTX 3060,16.0,512GB,1399.0,56.82693944173668,26424.0,42.0,406.19685090590906
LPASU00785OB,FX706HF-DB51-CA,Intel i5-11400H,GeForce RTX 2050,8.0,512GB,719.1,29.1316484567955,15822.0,21.2,405.1126193407801
LPLEN03001OB,82RG006WCC (Open Box),AMD Ryzen 7 6800H,GeForce RTX 3060,16.0,1TB,1397.5899969482,56.32786731950905,23654.0,42.0,403.0357074857969
LPACE00955,NH.QLZAA.005,Intel i5-12500H,GeForce RTX 4050,8.0,512GB,1399.99,55.81959682620089,21521.0,41.9,398.71425386039107
LPGIG00141OB,AORUS 17,Intel i7-12700H,GeForce RTX 3080 Ti,32.0,1TB,1799.1,71.33107167314165,26424.0,53.7,396.48197250370544
LPASU00716OB,FX507ZC4-DS71-CA,Intel i7-12700H,NVIDIA RTX 3050,16.0,512GB,989.1,38.851732830166426,26424.0,27.5,392.79883560981125
LPLEN03435OB,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4060,16.0,1TB,1619.1,63.54230796548413,34110.0,46.3,392.4544992000749
LPMSI00565OB,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4050,16.0,1TB,1439.1,56.313804346515106,24264.0,41.9,391.31265614978184
LPGIG00152,AORUS 15,Intel Core i7-13700H,GeForce RTX 4060,16.0,1TB,1599.0,62.421647820987424,27890.0,46.3,390.37928593488067
LPLEN03433,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,1TB,1799.0,70.02013814159106,32909.0,51.7,389.21699911946115
LPLEN03049OB,Legion 5,AMD Ryzen 7 6800H,GeForce RTX 3070 Ti,16.0,512GB,1780.0900054932,68.97249541868261,23654.0,52.2,387.46633712812053
LPASU00808,TUF Gaming F15,Intel i7-11800H,GeForce RTX 3050 Ti,16.0,1TB,999.0,38.6977548529504,20753.0,28.2,387.36491344294694
LPMSI00580OB,Pulse 17,Intel i9-13900H,GeForce RTX 4070,16.0,1TB,1799.1,69.43962897992412,29687.0,51.7,385.9687009055868
LPMSI00553OB,Vector GP68HX,Intel i9-12900HX,GeForce RTX 4080,32.0,1TB,2249.1,86.74916016005689,34937.0,64.9,385.70610537573646
LPGIG00148OB,AORUS Gaming Notebook,Intel i7-13700H,GeForce RTX 4070,16.0,1TB,1799.1,69.11586269702049,27890.0,51.7,384.16909953321385
LPMSI00541,Thin GF63,Intel i7-12650H,GeForce RTX 3050,16.0,512GB,999.0,38.28545713335725,23281.0,27.5,383.2378091427152
LPGIG00159,AORUS Gaming Notebook,Intel i5-12500H,GeForce RTX 4060,16.0,512GB,1599.0,61.27414228074636,21521.0,46.3,383.2028910615782
LPMSI00593,Katana 17,Intel i7-13620H,GeForce RTX 4070,16.0,1TB,1799.0,68.86344390884688,26489.0,51.7,382.78734802027174
LPGIG00146OB,17H,Intel i7-13700H,RTX 4080,16.0,1TB,2249.1,85.47949906065685,27890.0,64.9,380.0609090776615
LPMSI00538OB,Katana 17 B12VGK-217CA,Intel i7-12650H,GeForce RTX 4070,16.0,1TB,1799.1,68.28545713335727,23281.0,51.7,379.553427454601
LPMSI00567,Thin GF63,Intel Core i5-12450H,GeForce RTX 4060,16.0,512GB,1599.0,60.54174943711628,17456.0,46.3,378.6225730901581
LPHEW01653OB,15-ef1013dx,AMD Ryzen 7 4700U,AMD Radeon ,8.0,512GB,445.43999923706,16.80273704213442,13446.0,11.6,377.216618869293
LPLEN03269OB,IdeaPad 3,AMD Ryzen 7 5825U,Integrated Radeon ,8.0,256GB,522.39,19.68922236799649,18458.0,13.2,376.90657110581157
LPASU00760OB,Vivobook 16X,Intel i9-13900H,Geforce RTX 4050,16.0,512GB,1529.1,57.29086864934558,29687.0,41.9,374.6705163125079
LPASU00720OB,G17,AMD Ryzen 9 7945HX,NVIDIA RTX 4060,16.0,1TB,1799.1,67.39669421487604,55503.0,46.3,374.61338566436575
LPMSI00540,Thin GF63,Intel i7-12650H,GeForce RTX 4050,16.0,512GB,1499.0,56.13669680277873,23281.0,41.9,374.4943082240075
LPLEN03565,Legion Pro 5 16ARX8,Ryzen 7 7745HX,GeForce RTX 4060,16.0,1TB,1699.0,63.32592326555799,32909.0,46.3,372.7246807860976
LPGIG00161,,Intel i5-12500H,GeForce RTX 4050,16.0,512GB,1499.0,55.81959682620089,21521.0,41.9,372.37889810674375
LPGIG00157,AERO 14,Intel i5-12500H,RTX 4050,16.0,1TB,1499.0,55.81959682620089,21521.0,41.9,372.37889810674375
LPGIG00158,AORUS Gaming Notebook,Intel i5-12500H,GeForce RTX 4050,8.0,512GB,1499.0,55.81959682620089,21521.0,41.9,372.37889810674375
LPASU00809,G614JV-DB91-CA,Intel i9-13980HX,GeForce RTX 4060,16.0,1TB,1799.0,66.04379437162433,47994.0,46.3,367.1139209095294
LPGIG00149OB,ASF-B3US754SH,Intel i9-13900HX,GeForce RTX 4070,16.0,1TB,1979.89,72.19443502644413,44977.0,51.7,364.63861642032697
LPASU00785,TUF Gaming Notebook,Intel i5-11400H,GeForce RTX 2050,8.0,512GB,799.0,29.1316484567955,15822.0,21.2,364.60135740670216
LPGIG00151,BSF-73US754SH,Intel i7-13700H,GeForce RTX 4070,16.0,1TB,1899.0,69.11586269702049,27890.0,51.7,363.9592559084807
LPLEN03097OB,IdeaPad 3,AMD Ryzen 5 5625U,AMD Radeon ,12.0,512GB,474.89,17.09677520223388,15078.0,11.6,360.0154815269616
LPLEN03269,IdeaPad 3,AMD Ryzen 7 5825U,Integrated Radeon ,8.0,256GB,549.88,19.68922236799649,18458.0,13.2,358.0639842874171
LPGIG00141,YE5-74US544SH,Intel i7-12700H,GeForce RTX 3080 Ti,32.0,1TB,1999.0,71.33107167314165,26424.0,53.7,356.83377525333486
LPLEN03053OB,IdeaPad 5,AMD Ryzen 7 5825U,Integrated Radeon,8.0,512GB,552.78999023437,19.68922236799649,18458.0,13.2,356.17906828683203
LPLEN03436OB,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4070,16.0,1TB,1979.1,70.23652284151719,34110.0,51.7,354.89122753533013
LPASU00716,TUF F15,Intel i7-12700H,RTX 3050,16.0,512GB,1099.0,38.851732830166426,26424.0,27.5,353.5189520488301
LPLEN03435,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4060,16.0,1TB,1799.0,63.54230796548413,34110.0,46.3,353.2090492800674
LPMSI00565,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4050,16.0,1TB,1599.0,56.313804346515106,24264.0,41.9,352.18139053480365
LPACE00960,PH16-71-72YG,Intel i7-13700HX,GeForce RTX 4070,16.0,1TB,1999.0,70.23652284151719,34110.0,51.7,351.358293354263
LPHEW01773OB,15-eg1010ca, Intel Core i5-1155G7,Intel Iris Xe ,8.0,512GB,427.39,14.992287662806703,10278.0,10.6,350.78704842899236
LPGIG00156OB,AERO 16 OLED,Intel i7-13700H,GeForce RTX 4070,16.0,1TB,1979.1,69.11586269702049,27890.0,51.7,349.22875396402657
LPMSI00580,Pulse 17,Intel i9-13900H,GeForce RTX 4070,16.0,1TB,1999.0,69.43962897992412,29687.0,51.7,347.37183081502815
LPMSI00553,Vector GP68HX,Intel i9-12900HX,GeForce RTX 4080,32.0,1TB,2499.0,86.74916016005689,34937.0,64.9,347.1354948381628
LPLEN03430OB,IdeaPad Slim 3,AMD Ryzen 7 7730U,,8.0,512GB,569.89,19.75516474948938,18824.0,13.2,346.6487348346064
LPGIG00148,,Intel i7-13700H,GeForce RTX 4070,16.0,1TB,1999.0,69.11586269702049,27890.0,51.7,345.75218957989244
LPMSI00537,Pulse 17,Intel i7-13700H,GeForce RTX 4070,16.0,1TB,1999.0,69.11586269702049,27890.0,51.7,345.75218957989244
LPASU00719,G713PU-DS91-CA,AMD Ryzen 9 7945HX,RTX 4050,16.0,1TB,1799.0,61.942148760330575,55503.0,41.9,344.314334409842
LPASU00583OB,TUF Gaming Notebook,Ryzen 5 4600H,GeForce GTX 1650,8.0,512GB,827.89000091553,28.402099625915543,14525.0,20.8,343.0661029183444
LPACE00966,Nitro 17,AMD Ryzen 7 7735HS,GeForce RTX 4070,32.0,1TB,1999.0,68.46256467709364,24264.0,51.7,342.4840654181773
LPGIG00146,,Intel i7-13700H,RTX 4080,16.0,1TB,2499.0,85.47949906065685,27890.0,64.9,342.0548181698953
LPMSI00538,Katana 17 B12VGK-217CA,Intel i7-12650H,GeForce RTX 4070,16.0,1TB,1999.0,68.28545713335727,23281.0,51.7,341.5980847091409
LPLEN03053,IdeaPad 5,AMD Ryzen 7 5825U,Integrated Radeon,8.0,512GB,581.88000488281,19.68922236799649,18458.0,13.2,338.3725545262872
LPMSI00536OB,Katana GF66,Intel i7-12650H,GeForce RTX 3050 Ti,16.0,512GB,1159.0899978638,39.153225728398574,23281.0,28.2,337.79280125406893
LPASU00760,Vivobook 16X,Intel i9-13900H,GeForce RTX 4050,16.0,512GB,1699.0,57.29086864934558,29687.0,41.9,337.2034646812571
LPASU00720,G713PV-DS91-CA,AMD Ryzen 9 7945HX,NVIDIA RTX 4060,16.0,1TB,1999.0,67.39669421487604,55503.0,46.3,337.1520470979292
LPLEN03503OB,Legion Slim 7i,Intel i9-13900H,GeForce RTX 4070,32.0,1TB,2069.1,69.43962897992412,29687.0,51.7,335.6030592041183
LPCNO00053OB,15Z-EF2000,AMD Ryzen 5 5500U,AMD Radeon Vega 7,8.0,256GB,501.49000038147,16.748325568880727,13144.0,11.6,333.9712767181943
LPGIG00154OB,AERO 14,Intel Core i7-13700H,GeForce RTX 4050,16.0,1TB,1709.1,56.96710236644196,27890.0,41.9,333.31637918461155
LPASU00609OB,TUF Gaming Notebook,Intel Core i5-10300H,GeForce GTX 1650,8.0,1TB,824.29000152588,27.311888285987973,8474.0,20.8,331.3383425181637
LPHEW01733,16-c0010ca,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3050 Ti,16.0,1TB,1172.88,38.765679109296904,21130.0,28.2,330.51701034459535
LPACE00963,AN515-58-7578,Intel i7-12650H,GeForce RTX 4050,16.0,1TB,1699.99,56.13669680277873,23281.0,41.9,330.2178060034396
LPASU00573OB,Vivobook 15,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,508.14,16.748325568880727,13144.0,11.6,329.60061339159927
LPMSI00481OB,Raider GE76,Intel i9-12900HK,RTX3080TI,32.0,1TB,2173.39,71.63033477603699,28085.0,53.7,329.5788366378652
LPLEN03430,IdeaPad Slim 3,AMD Ryzen 7 7730U,,8.0,512GB,599.88,19.75516474948938,18824.0,13.2,329.3186095467324
LPGIG00134,A7 K1,AMD Ryzen 7 5800H,GeForce RTX 3060,16.0,512GB,1699.0,55.873117125825836,21130.0,42.0,328.8588412349961
LPGIG00149,,Intel i9-13900HX,GeForce RTX 4070,16.0,1TB,2199.88,72.19443502644413,44977.0,51.7,328.1744232705608
LPCNO00033OB,F415EA-UB51,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,455.89,14.922561702047824,9891.0,10.6,327.3281208635378
LPMSI00445OB,Modern 15,Intel Core i5-1155G7,Intel Iris Xe,8.0,256GB,459.69000305176,14.992287662806703,10278.0,10.6,326.1390842367004
LPCNO00060OB,ZenBook,AMD Ryzen 7 5700U,GeForce MX450,8.0,256GB,569.89,18.476256886121707,15854.0,12.6,324.20742399623975
LPMSI00543,Katana GF76,Intel i7-11800H,GeForce RTX 3050 Ti,16.0,512GB,1199.0,38.6977548529504,20753.0,28.2,322.75024898207175
LPACE00946OB,,Intel i5-1135G7,Intel Iris,8.0,512GB,462.53999389648,14.922561702047824,9891.0,10.6,322.6220845540031
LPASU00610OB,TUF517ZC-DS51-CA,Intel i5-12450H,GeForce RTX 3050,16.0,512GB,1159.0899978638,37.23596431314933,17456.0,27.5,321.2517093735182
LPLEN03437OB,Legion Pro 5,Intel i9-13900HX,GeForce RTX 4070,16.0,512GB,2249.1,72.19443502644413,44977.0,51.7,320.99255269416267
LPLEN03436,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4070,16.0,1TB,2199.0,70.23652284151719,34110.0,51.7,319.4021047817971
LPASU00770OB,GA402XZ-CS94,AMD Ryzen 9 7940HS,GeForce RTX 4080,16.0,1TB,2699.1,85.96667993376282,30594.0,64.9,318.50127795844105
LPCNO00053,15Z-EF2000,AMD Ryzen 5 5500U,AMD Radeon Vega 7,8.0,256GB,527.88,16.748325568880727,13144.0,11.6,317.27524378420713
LPMSI00524,GP66 Leopard,Intel Core i7-11800H,NVIDIA RTX3070,16.0,512GB,1999.0,63.24320939840494,20753.0,48.0,316.3742341090792
LPMSI00497,Pulse GL66,Intel i7-11800H,RTX3070,16.0,512GB,1999.88,63.24320939840494,20753.0,48.0,316.2350210932903
LPACE00888OB,TravelMate P2,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,474.05,14.922561702047824,9891.0,10.6,314.7887712698623
LPGIG00156,AERO 16 OLED,Intel i7-13700H,GeForce RTX 4070,16.0,1TB,2199.0,69.11586269702049,27890.0,51.7,314.3058785676239
LPHUA00040OB,MateBook D15,Intel i5-1135G7,Intel Iris Xe ,8.0,512GB,474.89,14.922561702047824,9891.0,10.6,314.23196323459797
LPCNO00048OB,VivoBook R,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,474.89,14.922561702047824,9891.0,10.6,314.23196323459797
LPASU00573,Vivobook 15,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,534.88,16.748325568880727,13144.0,11.6,313.1230475785358
LPASU00621OB,GA503RS-XS92-CA,AMD Ryzen 9 6900HS,GeForce RTX 3080,32.0,1TB,2015.89,63.06658429452775,23901.0,47.4,312.8473492825886
LPACE00952,Nitro 5,Intel i5-12450H,GeForce RTX 3050,8.0,512GB,1199.99,37.23596431314933,17456.0,27.5,310.3022884619816
LPLEN03442OB,IdeaPad Flex 5,AMD Ryzen 3 5300U,,4.0,128GB,360.05,11.172023610368468,9716.0,7.6,310.2908932195102
LPMSI00445,Modern 15 A11MU-863CA,Intel Core i5-1155G7,Intel Iris Xe,8.0,256GB,483.88,14.992287662806703,10278.0,10.6,309.834828114547
LPASU00685OB,VivoBook,Intel Core i3-1115G4,Intel UHD ,4.0,128GB,284.05,8.790755558890943,6132.0,6.2,309.479160672098
LPHEW01811OB,Pavilion 15-eh2010ca,AMD Ryzen 5 5625U,AMD Radeon ,8.0,512GB,553.74000610352,17.09677520223388,15078.0,11.6,308.75094834736734
LPASU00724OB,GU604VI-DS92-CA,Intel i9-13900H,GeForce RTX 4070,32.0,1TB,2249.1,69.43962897992412,29687.0,51.7,308.7440708724562
