item_id,Model,CPU,GPU,RAM,Storage,price,bench,cpu_bench,gpu_bench,value
LPLEN03469OB,Legion Pro 5i,Intel i7-13700HX,GeForce RTX 4060,16.0,512GB,1349.1,62.15152765921521,34110.0,46.3,460.6888122393834
LPHEW02095,Victus 15-fb1010ca,AMD Ryzen 5 7535HS,GeForce RTX 2050,8.0,512GB,699.0,32.02303709888067,18445.0,21.2,458.1264248766905
LPMSI00541OB,Thin GF63,Intel i7-12650H,GeForce RTX 3050,16.0,512GB,899.1,40.725472660773455,23281.0,27.5,452.95820999636805
LPACE00877OB,Nitro 5,Intel i7-11800H,NVIDIA GeForce RTX3060,16.0,512GB,961.08999023437,43.52891206982632,20753.0,42.0,452.9119282494184
LPASU00716OB,FX507ZC4-DS71-CA,Intel i7-12700H,NVIDIA RTX 3050,16.0,512GB,989.1,44.689402538437726,26424.0,27.5,451.8188508587375
LPHEW02100OB,15-fd0030ca,Intel i5-1340P,,16.0,512GB,664.05,29.861310452580703,20204.0,10.6,449.6846691149869
LPLEN03434OB,,AMD Ryzen 7 7745HX,GeForce RTX 4060,16.0,512GB,1349.1,60.636834759732295,32909.0,46.3,449.46137988090055
LPMSI00559OB,Thin GF63,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1079.1,48.49406770209577,23281.0,46.3,449.3936400898506
LPASU00720,G713PV-DS91-CA,AMD Ryzen 9 7945HX,NVIDIA RTX 4060,16.0,1TB,1999.0,89.13223140495867,55503.0,46.3,445.8840990743305
LPASU00809,G614JV-DB91-CA,Intel i9-13980HX,GeForce RTX 4060,16.0,1TB,1799.0,79.66193250219666,47994.0,46.3,442.8122985113767
LPCNO00060OB,ZenBook,AMD Ryzen 7 5700U,GeForce MX450,8.0,256GB,569.89,25.201566797893282,15854.0,12.6,442.2180911736174
LPGIG00162,G5 KF,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1099.0,48.49406770209577,23281.0,46.3,441.25630302179957
LPACE00980,Nitro 5,AMD Ryzen 7 5800H,GeForce RTX 3060,16.0,512GB,999.0,44.004381864251854,21130.0,42.0,440.484302945464
LPMSI00572,Thin GF63,Intel i5-12450H,GeForce RTX 2050,8.0,512GB,699.0,30.775717134194068,17456.0,21.2,440.28207631178924
LPASU00666,Vivobook 16,AMD Ryzen 5 5600H,AMD Radeon ,8.0,512GB,599.0,26.35096189424948,17093.0,11.6,439.9158913898077
LPMSI00562OB,Modern 15,AMD Ryzen 7 7730U,AMD Radeon ,16.0,512GB,664.05,29.195244155516576,18824.0,13.2,439.6543054817646
LPHEW02017OB,Pavilion,Intel i5-1240P,Intel Iris Xe,8.0,512GB,599.34000854492,26.224029584879858,17320.0,10.6,437.54845681913775
LPACE00816,Nitro,Intel i5-11400H,NVIDIA GeForce RTX 3050,8.0,512GB,715.88,31.318233412444542,15822.0,27.5,437.4788150590119
LPMSI00496OB,GF63 11UC-692,Intel i5-11400H,NVIDIA RTX3050,8.0,512GB,719.1,31.318233412444542,15822.0,27.5,435.5198638915942
LPASU00688OB,TUF Gaming F15,Intel Core i9-13900H,GeForce RTX 4050,16.0,512GB,1259.1,54.75508880988191,29687.0,41.9,434.87482177652225
LPHEW02087OB,Victus 15-fb0000ca,AMD Ryzen 5 5600H,GeForce RTX 3050 Ti,16.0,512GB,764.1,33.21046602648089,17093.0,28.2,434.6350742897643
LPACE00953,Nitro Gaming Notebook ,AMD Ryzen R5-7535HS,GeForce RTX 3050,8.0,512GB,799.0,34.626342884004636,18445.0,27.5,433.3709997998077
LPHEW01811OB,Pavilion 15-eh2010ca,AMD Ryzen 5 5625U,AMD Radeon ,8.0,512GB,553.74000610352,23.809657820595802,15078.0,11.6,429.9790074431548
LPLEN03442OB,IdeaPad Flex 5,AMD Ryzen 3 5300U,,4.0,128GB,360.05,15.394247917207363,9716.0,7.6,427.5586145592935
LPHEW02100,15-fd0030ca,Intel i5-1340P,,16.0,512GB,699.0,29.861310452580703,20204.0,10.6,427.2004356592375
LPCNO00053OB,15Z-EF2000,AMD Ryzen 5 5500U,AMD Radeon Vega 7,8.0,256GB,501.49000038147,21.370510387123744,13144.0,11.6,426.14030929565433
LPHEW02058,Victus 15-fa1000ca,Intel i5-13500H,GeForce RTX 4050,16.0,512GB,1099.0,46.68597542862325,23289.0,41.9,424.8041440275091
LPACE00967,Nitro 5,Intel i9-12900H,GeForce RTX 4060,16.0,1TB,1299.0,55.10650306594997,28524.0,46.3,424.2225024322554
LPHEW01865OB,Omen 16-b0020ca,Intel Core i7-11800H,NVIDIA GeForce RTX 3070,16.0,1TB,1091.5900007629,46.00825091280153,20753.0,48.0,421.4792264554171
LPASU00808OB,TUF Gaming F15,Intel i7-11800H,GeForce RTX 3050 Ti,16.0,1TB,899.1,37.82643273098334,20753.0,28.2,420.71441142234835
LPASU00573OB,Vivobook 15,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,508.14,21.370510387123744,13144.0,11.6,420.56343502034366
LPCNO00060,ZenBook,AMD Ryzen 7 5700U,GeForce MX450,8.0,256GB,599.88,25.201566797893282,15854.0,12.6,420.1101353252864
LPASU00715OB,TUF F15,Intel i9-13900H,GeForce RTX 4060,16.0,1TB,1349.1,56.573270628063746,29687.0,46.3,419.34082446122414
LPHEW02072OB,ProBook 445 G9,AMD Ryzen 5 5625U,,8.0,256GB,569.05,23.809657820595802,15078.0,11.6,418.4106461751306
LPMSI00562,Modern 15 Notebook,AMD Ryzen 7 7730U,AMD Radeon ,16.0,512GB,699.0,29.195244155516576,18824.0,13.2,417.67159020767633
LPHEW02035OB,Omen 16-wd0010ca,Intel i7-13620H,GeForce RTX 4060,16.0,1TB,1259.1,52.53997513052306,26489.0,46.3,417.2819881703047
LPACE00968OB,Nitro 5,Intel i5-12450H,GeForce RTX 4060,16.0,512GB,989.1,41.14761796064036,17456.0,46.3,416.0106961949283
LPHEW02017,15-EG2002CA,Intel i5-1240P,Intel Iris Xe,8.0,512GB,630.88000488281,26.224029584879858,17320.0,10.6,415.6738108977022
LPGIG00133OB,A5 K1,AMD Ryzen 5 5600H,GeForce RTX 3060,16.0,512GB,936.79000152588,38.912945365323864,17093.0,42.0,415.3860022197178
LPLEN03469,Legion Pro 5i,Intel i7-13700HX,GeForce RTX 4060,16.0,512GB,1499.0,62.15152765921521,34110.0,46.3,414.61993101544505
LPMSI00504OB,GP66 Leopard,Intel Core i7-11800H,NVIDIA RTX3070,16.0,512GB,1114.0900007629,46.00825091280153,20753.0,48.0,412.96709315491813
LPLEN03438OB,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,512GB,1529.1,62.86823971840999,32909.0,51.7,411.14537779353867
LPACE00896OB,A715,AMD Ryzen 7 5700U,RTX3050,16.0,512GB,764.1,31.358591591281716,15854.0,27.5,410.39905236594313
LPACE00969,Nitro 5,Intel i5-11400H,GeForce GTX 1650,8.0,512GB,699.0,28.54963837112222,15822.0,20.8,408.4354559531076
LPMSI00541,Thin GF63,Intel i7-12650H,GeForce RTX 3050,16.0,512GB,999.0,40.725472660773455,23281.0,27.5,407.6623889967313
LPACE00877,Nitro 5,Intel i7-11800H,NVIDIA GeForce RTX3060,16.0,512GB,1067.8800048828,43.52891206982632,20753.0,42.0,407.6198811738555
LPGIG00124OB,AERO 16 XE5,Intel Core i7-12700H,NVIDIA GeForce RTX 3070 Ti,32.0,2 TB,1349.89,54.89601410868566,26424.0,52.2,406.6702776425165
LPASU00716,TUF F15,Intel i7-12700H,RTX 3050,16.0,512GB,1099.0,44.689402538437726,26424.0,27.5,406.63696577286373
LPLEN03442,IdeaPad Flex 5,AMD Ryzen 3 5300U,,4.0,128GB,379.0,15.394247917207363,9716.0,7.6,406.1806838313288
LPHEW01773OB,15-eg1010ca, Intel Core i5-1155G7,Intel Iris Xe ,8.0,512GB,427.39,17.34270785452294,10278.0,10.6,405.7817884022308
LPCNO00053,15Z-EF2000,AMD Ryzen 5 5500U,AMD Radeon Vega 7,8.0,256GB,527.88,21.370510387123744,13144.0,11.6,404.8365232083758
LPLEN03434,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4060,16.0,512GB,1499.0,60.636834759732295,32909.0,46.3,404.51524189281054
LPMSI00559,Thin GF63,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1199.0,48.49406770209577,23281.0,46.3,404.4542760808655
LPASU00573,Vivobook 15,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,534.88,21.370510387123744,13144.0,11.6,399.53840837428476
LPASU00785OB,FX706HF-DB51-CA,Intel i5-11400H,GeForce RTX 2050,8.0,512GB,719.1,28.714927627320574,15822.0,21.2,399.31758625115526
LPHEW02072,ProBook 445 G9,AMD Ryzen 5 5625U,,8.0,256GB,599.0,23.809657820595802,15078.0,11.6,397.49011386637403
LPASU00658OB,ZenBook 14,AMD Ryzen 5 5600H,AMD Radeon Vega 7,8.0,512GB,664.05,26.35096189424948,17093.0,11.6,396.8219545854903
LPLEN03565OB,,Ryzen 7 7745HX,GeForce RTX 4060,16.0,1TB,1529.1,60.636834759732295,32909.0,46.3,396.55244758179515
LPMSI00564OB,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4060,32.0,1TB,1259.1,49.733820508250396,24264.0,46.3,394.99500046263523
LPACE00985OB,Swift 3 EVO,Intel i5-1240P,,16.0,512GB,664.05,26.224029584879858,17320.0,10.6,394.9104673575764
LPGIG00149OB,ASF-B3US754SH,Intel i9-13900HX,GeForce RTX 4070,16.0,1TB,1979.89,78.08831791238148,44977.0,51.7,394.4073555216779
LPASU00787,FX506HCB-DB59-CA,Intel i5-11400H,GeForce RTX 3050,8.0,512GB,799.0,31.318233412444542,15822.0,27.5,391.9678775024348
LPMSI00496,GF63,Intel i5-11400H,RTX3050,8.0,512GB,799.0,31.318233412444542,15822.0,27.5,391.9678775024348
LPASU00688,TUF Gaming F15,Intel Core i9-13900H,GeForce RTX 4050,16.0,512GB,1399.0,54.75508880988191,29687.0,41.9,391.38733959887
LPHEW02087,Victus 15-fb0000ca,AMD Ryzen 5 5600H,GeForce RTX 3050 Ti,16.0,512GB,849.0,33.21046602648089,17093.0,28.2,391.17156686078783
LPLEN03433OB,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,1TB,1619.1,62.86823971840999,32909.0,51.7,388.2912711902291
LPLEN03000OB,IdeaPad Flex 5,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,554.69000305176,21.370510387123744,13144.0,11.6,385.2694346310328
LPMSI00539OB,Katana 15,Intel i7-12650H,GeForce RTX 4060,16.0,1TB,1259.1,48.49406770209577,23281.0,46.3,385.14865937650524
LPACE00956OB,Nitro 5,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1259.1,48.49406770209577,23281.0,46.3,385.14865937650524
LPLEN03435OB,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4060,16.0,1TB,1619.1,62.15152765921521,34110.0,46.3,383.86466345015884
LPMSI00560OB,Thin GF63,Intel i5-12450H,GeForce RTX 4060,16.0,512GB,1079.1,41.14761796064036,17456.0,46.3,381.3142244522321
LPASU00808,TUF Gaming F15,Intel i7-11800H,GeForce RTX 3050 Ti,16.0,1TB,999.0,37.82643273098334,20753.0,28.2,378.64297028011356
LPASU00715,TUF F15,Intel i9-13900H,GeForce RTX 4060,16.0,1TB,1499.0,56.573270628063746,29687.0,46.3,377.4067420151017
LPGIG00152OB,AORUS 15,Intel Core i7-13700H,GeForce RTX 4060,16.0,1TB,1439.1,54.30690664773834,27890.0,46.3,377.3671506339959
LPMSI00445OB,Modern 15,Intel Core i5-1155G7,Intel Iris Xe,8.0,256GB,459.69000305176,17.34270785452294,10278.0,10.6,377.2696325651918
LPHEW01929OB,ProBook 440 G9,Intel Core i5-1235U,,8.0,256GB,569.05,21.464286868269944,13546.0,10.6,377.19509477673216
LPASU00658,ZenBook 14,AMD Ryzen 5 5600H,AMD Radeon Vega 7,8.0,512GB,699.0,26.35096189424948,17093.0,11.6,376.9808568562158
LPASU00686OB,TUF Gaming Notebook,AMD Ryzen 7 7735HS,AMD Radeon RX 7600S,16.0,1TB,1349.1,50.80820067353966,24264.0,48.9,376.6081141022879
LPHEW02035,Omen 16-wd0010ca,Intel i7-13620H,GeForce RTX 4060,16.0,1TB,1399.0,52.53997513052306,26489.0,46.3,375.5537893532742
LPLEN03352OB,ThinkBook 15 G3,AMD Ryzen 5 5500U,AMD Radeon ,8.0,256GB,569.05,21.370510387123744,13144.0,11.6,375.5471467731086
LPACE00985,Swift 3 EVO,Intel i5-1240P,,16.0,512GB,699.0,26.224029584879858,17320.0,10.6,375.1649439896975
LPACE00968,Nitro 5,Intel i5-12450H,GeForce RTX 4060,16.0,512GB,1099.0,41.14761796064036,17456.0,46.3,374.4096265754355
LPACE00851OB,TravelMate P2,Intel Core i5-1135G7,Intel HD ,8.0,256GB,379.89,14.20999803003724,9891.0,4.2,374.05559583135226
LPLEN03438,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,512GB,1699.0,62.86823971840999,32909.0,51.7,370.0308400141848
LPCNO00033OB,F415EA-UB51,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,455.89,16.854626129210796,9891.0,10.6,369.7081780519598
LPACE00896,A715,AMD Ryzen 7 5700U,RTX3050,16.0,512GB,849.0,31.358591591281716,15854.0,27.5,369.35914712934886
LPLEN03431,IdeaPad Slim 5,Intel i5-1335U,Intel Iris Xe,8.0,512GB,699.99,25.730903087213065,16929.0,10.6,367.58958109705947
LPLEN03000,IdeaPad Flex 5,AMD Ryzen 5 5500U,AMD Radeon ,8.0,512GB,583.88,21.370510387123744,13144.0,11.6,366.0086042872464
LPACE00946OB,,Intel i5-1135G7,Intel Iris,8.0,512GB,462.53999389648,16.854626129210796,9891.0,10.6,364.3928384922102
LPASU00685OB,VivoBook,Intel Core i3-1115G4,Intel UHD ,4.0,128GB,284.05,10.295619490748994,6132.0,6.2,362.4580000263684
LPACE00940,Nitro,Intel i7-12700H,GeForce RTX 3060,16.0,512GB,1399.0,50.68113807562782,26424.0,42.0,362.2668911767535
LPHEW02028OB,15-fc0040ca,AMD Ryzen 7 7730U,AMD Radeon ,16.0,1TB,806.55,29.195244155516576,18824.0,13.2,361.97686635071074
LPASU00784OB,Vivobook 15,AMD Ryzen 7 7730U,,16.0,512GB,806.55,29.195244155516576,18824.0,13.2,361.97686635071074
LPACE00981OB,Aspire 5,AMD Ryzen 3 5300U,,8.0,256GB,426.55,15.394247917207363,9716.0,7.6,360.9013695277778
LPASU00717OB,G614JJ-DS71-CA,Intel i7-13650HX,RTX 3050,16.0,1TB,1439.1,51.91351655029295,32152.0,27.5,360.7359915940029
LPLEN02908,14 G4 ABA,AMD Ryzen 7 5825U,,16.0,512 GB,799.0,28.733647485066328,18458.0,13.2,359.62011871171876
LPASU00785,TUF Gaming Notebook,Intel i5-11400H,GeForce RTX 2050,8.0,512GB,799.0,28.714927627320574,15822.0,21.2,359.3858276260397
LPMSI00445,Modern 15 A11MU-863CA,Intel Core i5-1155G7,Intel Iris Xe,8.0,256GB,483.88,17.34270785452294,10278.0,10.6,358.40927202039643
LPHEW01929,ProBook 440 G9,Intel Core i5-1235U,,8.0,256GB,599.0,21.464286868269944,13546.0,10.6,358.33534003789555
LPLEN03130OB,,AMD Ryzen 5 5625U,AMD Radeon ,12.0,512GB,664.89,23.809657820595802,15078.0,11.6,358.09920168141804
LPASU00760OB,Vivobook 16X,Intel i9-13900H,Geforce RTX 4050,16.0,512GB,1529.1,54.75508880988191,29687.0,41.9,358.0870368836696
LPLEN03565,Legion Pro 5 16ARX8,Ryzen 7 7745HX,GeForce RTX 4060,16.0,1TB,1699.0,60.636834759732295,32909.0,46.3,356.8972028236156
LPLEN03352,ThinkBook 15 G3,AMD Ryzen 5 5500U,AMD Radeon ,8.0,256GB,599.0,21.370510387123744,13144.0,11.6,356.7697894344531
LPACE00888OB,TravelMate P2,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,474.05,16.854626129210796,9891.0,10.6,355.5453249490728
LPMSI00564,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4060,32.0,1TB,1399.0,49.733820508250396,24264.0,46.3,355.49550041637167
LPGIG00149,,Intel i9-13900HX,GeForce RTX 4070,16.0,1TB,2199.88,78.08831791238148,44977.0,51.7,354.9662613978103
LPCNO00048OB,VivoBook R,Intel Core i5-1135G7,Intel Iris Xe ,8.0,256GB,474.89,16.854626129210796,9891.0,10.6,354.91642547138906
LPHUA00040OB,MateBook D15,Intel i5-1135G7,Intel Iris Xe ,8.0,512GB,474.89,16.854626129210796,9891.0,10.6,354.91642547138906
LPMSI00536OB,Katana GF66,Intel i7-12650H,GeForce RTX 3050 Ti,16.0,512GB,1159.0899978638,41.01472885912057,23281.0,28.2,353.85284088992756
LPLEN03390OB,ThinkPad T14 G3,Ryzen 5 Pro 6650U,AMD Radeon 660M,16.0,256GB,759.05,26.74734133200752,16752.0,13.6,352.3791757065743
LPASU00627OB,TUF507RR-DS71-CA,AMD Ryzen 7 6800H,GeForce RTX 3070,16.0,512GB,1412.0600000763,49.66697206300962,23654.0,48.0,351.73414770141414
LPLEN03433,Legion Pro 5,AMD Ryzen 7 7745HX,GeForce RTX 4070,16.0,1TB,1799.0,62.86823971840999,32909.0,51.7,349.4621440712062
LPASU00786OB,Vivobook 16X,Intel i5-1235U,,8.0,512GB,616.55,21.464286868269944,13546.0,10.6,348.13538023307024
LPHEW02024OB,Consumer Notebook 17,Intel i5-1335U,Intel Iris Xe,8.0,1TB,739.94001464844,25.730903087213065,16929.0,10.6,347.74309508640806
LPLEN03086OB,Legion 5,Intel i7-12700H,GeForce RTX 3070,16.0,512GB,1529.89,53.16047691860302,26424.0,48.0,347.47907966326346
LPLEN03437OB,Legion Pro 5,Intel i9-13900HX,GeForce RTX 4070,16.0,512GB,2249.1,78.08831791238148,44977.0,51.7,347.1980699496754
LPACE00956,Nitro 5,Intel i7-12650H,GeForce RTX 4060,16.0,512GB,1399.0,48.49406770209577,23281.0,46.3,346.6337934388547
LPMSI00539,Katana 15,Intel i7-12650H,GeForce RTX 4060,16.0,1TB,1399.0,48.49406770209577,23281.0,46.3,346.6337934388547
LPACE00946,,Intel i5-1135G7,Intel Iris,8.0,512GB,486.88,16.854626129210796,9891.0,10.6,346.1761856969026
LPMSI00540OB,Thin GF63,Intel i7-12650H,GeForce RTX 4050,16.0,512GB,1349.1,46.67588588391395,23281.0,41.9,345.97795481368286
LPLEN03435,Legion Pro 5,Intel i7-13700HX,GeForce RTX 4060,16.0,1TB,1799.0,62.15152765921521,34110.0,46.3,345.47819710514295
LPASU00685,VivoBook F415EA-AS31,Intel Core i3-1115G4,Intel UHD ,4.0,128GB,299.0,10.295619490748994,6132.0,6.2,344.33510002504994
LPASU00783OB,Zenbook 14 OLED,AMD Ryzen 7 5825U,,16.0,512GB,834.93999938965,28.733647485066328,18458.0,13.2,344.1402676368473
LPASU00784,Vivobook 15 OLED,AMD Ryzen 7 7730U,,16.0,512GB,849.0,29.195244155516576,18824.0,13.2,343.8780230331752
LPHEW02028,15-fc0040ca,AMD Ryzen 7 7730U,AMD Radeon ,16.0,1TB,849.0,29.195244155516576,18824.0,13.2,343.8780230331752
LPMSI00560,Thin GF63,Intel i5-12450H,GeForce RTX 4060,16.0,512GB,1199.0,41.14761796064036,17456.0,46.3,343.18280200700883
LPACE00981,Aspire 5,AMD Ryzen 3 5300U,,8.0,256GB,449.0,15.394247917207363,9716.0,7.6,342.8563010513889
LPASU00556,G17,AMD Ryzen 7 4800H,NVIDIA GeForce RTX 3060,16.0,1TB,1196.88,40.880406583636386,18653.0,42.0,341.55810593907813
LPLEN02956,ThinkBook 14 G4 ABA,AMD Ryzen 5 5625U,,16.0,256GB,699.0,23.809657820595802,15078.0,11.6,340.6245754019428
LPLEN03130,Consumer Laptop,AMD Ryzen 5 5625U,AMD Radeon ,12.0,512GB,699.88,23.809657820595802,15078.0,11.6,340.1962882293508
LPGIG00152,AORUS 15,Intel Core i7-13700H,GeForce RTX 4060,16.0,1TB,1599.0,54.30690664773834,27890.0,46.3,339.63043557059626
LPHEW02099OB,17-cn3020ca,Intel i5-1335U,,16.0,512GB,759.05,25.730903087213065,16929.0,10.6,338.98824961745686
LPASU00686,TUF Gaming Notebook,AMD Ryzen 7 7735HS,AMD Radeon RX 7600S,16.0,1TB,1499.0,50.80820067353966,24264.0,48.9,338.9473026920591
LPMSI00593OB,Katana 17,Intel i7-13620H,GeForce RTX 4070,16.0,1TB,1619.1,54.77138008920075,26489.0,51.7,338.28287375208913
LPHEW01913OB,15-DY2067MS,Intel Core i5-1135G7,Intel Iris X ,12.0,256GB,498.64,16.854626129210796,9891.0,10.6,338.0119149929969
LPACE00888,TravelMate P2,Intel Core i5-1135G7,,8.0,256 GB,499.0,16.854626129210796,9891.0,10.6,337.76805870161917
LPLEN03001OB,82RG006WCC (Open Box),AMD Ryzen 7 6800H,GeForce RTX 3060,16.0,1TB,1397.5899969482,47.18763322003442,23654.0,42.0,337.63573954503175
LPHUA00040,MateBook D15,Intel i5-1135G7,Intel Iris Xe ,8.0,512GB,499.88,16.854626129210796,9891.0,10.6,337.1734442108265
LPMSI00575OB,Modern 15,Intel i7-1255U,Intel Iris Xe,16.0,512GB,664.05,22.369151217051332,13772.0,12.1,336.8594415639083
LPLEN03390,21CF000CUS,Ryzen 5 Pro 6650U,AMD Radeon 660M,16.0,256GB,799.0,26.74734133200752,16752.0,13.6,334.76021692124556
LPASU00735OB,Vivobook 16X,Intel i5-12500H,Iris Xe ,16.0,512GB,944.18999938965,31.52230175034839,21521.0,10.6,333.85549275808114
LPMSI00565OB,Bravo 15,AMD Ryzen 7 7735HS,GeForce RTX 4050,16.0,1TB,1439.1,47.915638690068576,24264.0,41.9,332.9555881458451
LPASU00786,Vivobook 16X,Intel i5-1235U,,8.0,512GB,649.0,21.464286868269944,13546.0,10.6,330.7286112214167
LPHEW02024,Consumer Notebook,Intel i5-1335U,Intel Iris Xe,8.0,1TB,778.88000488281,25.730903087213065,16929.0,10.6,330.35773066333275
LPGIG00157OB,AERO 14 OLED,Intel i5-12500H,RTX 4050,16.0,1TB,1349.1,44.45618604786905,21521.0,41.9,329.5247650127422
LPASU00625OB,G15,AMD Ryzen 9 6900HX,GeForce RTX 3070 Ti,16.0,1TB,1619.89,52.95756033141237,24887.0,52.2,326.92071888469195
